商品ID,用户ID,会员等级,总打分数,总回复数,购买时间,评论时间,评论天数间隔,打分,商品名称,评论内容
100008847233 ,17899387556,0,0,0,2022/8/7 18:20,2022/8/11 17:42,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17898392344,201,0,0,2022/8/10 15:13,2022/8/11 13:27,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17894159264,103,0,0,2022/8/9 11:08,2022/8/10 11:18,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17890816155,0,0,0,2022/8/6 18:23,2022/8/9 15:01,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,性价比极高，海信空调，质量可靠
100008847233 ,17887595540,201,0,1,2022/8/6 18:37,2022/8/8 18:43,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,性价比很高，一级能效，大品牌，正好是旺季特热，师傅还是按预约时间过来，服务很好，收费合理。
100008847233 ,17882573691,0,0,0,2022/8/5 19:44,2022/8/7 14:23,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17881782732,0,0,0,2022/8/5 14:22,2022/8/7 10:51,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17880147433,103,0,0,2022/6/21 14:13,2022/8/6 20:07,46,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17879952978,103,0,0,2022/8/5 8:50,2022/8/6 19:11,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17879431062,201,0,0,2022/7/31 11:37,2022/8/6 17:03,6,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,快递很及时，安装师傅很专业。总体好评
100008847233 ,17878685582,0,0,0,2022/8/3 14:50,2022/8/6 13:58,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17878029301,201,0,0,2022/8/3 17:41,2022/8/6 11:13,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17877985331,0,0,0,2022/8/5 11:06,2022/8/6 11:11,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,物流配送及时，感谢快递师傅！
100008847233 ,17875086320,0,0,0,2022/8/4 10:42,2022/8/5 15:37,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17874328677,201,0,0,2022/6/16 12:07,2022/8/5 12:04,50,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17870199462,203,0,0,2022/7/31 21:28,2022/8/4 11:45,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17867924417,0,0,0,2022/8/2 13:54,2022/8/3 18:32,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17867066187,201,0,0,2022/8/2 16:18,2022/8/3 15:13,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17866732546,201,0,0,2022/7/31 21:30,2022/8/3 13:47,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17864078857,0,0,0,2022/8/1 21:38,2022/8/2 18:41,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,高大上
100008847233 ,17863036858,0,0,0,2022/7/31 11:09,2022/8/2 15:03,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17862386018,0,0,0,2022/7/31 23:13,2022/8/2 12:41,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17862005097,201,0,1,2022/7/29 14:09,2022/8/2 11:11,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17858567624,103,0,0,2022/7/30 20:17,2022/8/1 16:11,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17857567381,201,0,0,2022/6/17 21:52,2022/8/1 12:50,45,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17853502539,0,0,0,2022/7/25 21:41,2022/7/31 15:54,6,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17843817858,0,0,1,2022/7/17 11:09,2022/7/29 13:48,12,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,海信产品质量信得过，杠杠滴。
100008847233 ,17838655364,201,0,0,2022/7/27 10:14,2022/7/28 12:15,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17837848426,201,0,0,2022/7/26 7:15,2022/7/28 9:31,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17837825133,0,0,1,2022/7/26 19:46,2022/7/28 9:28,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,很用心很满意很及时
100008847233 ,17835476775,0,0,0,2022/7/24 21:42,2022/7/27 18:16,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17834833606,0,0,0,2022/7/24 16:15,2022/7/27 16:01,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17833837259,0,0,0,2022/7/26 1:03,2022/7/27 11:57,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17833721813,0,0,1,2022/7/17 15:42,2022/7/27 11:29,10,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,很好
100008847233 ,17832405269,201,0,0,2022/6/18 0:18,2022/7/26 22:58,38,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17827576725,201,1,0,2022/7/23 23:02,2022/7/26 11:32,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17824484153,0,0,0,2022/7/24 12:09,2022/7/25 16:42,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17821374658,203,0,0,2022/7/19 6:11,2022/7/24 21:27,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17820696705,201,0,0,2022/7/23 0:58,2022/7/24 18:17,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17820328611,0,0,0,2022/5/24 20:00,2022/7/24 16:53,61,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调质量很好，制冷速度快，效果好，安装师傅服务态度好，干活仔细
100008847233 ,17819614183,103,0,0,2022/7/22 17:29,2022/7/24 14:02,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17819158056,201,0,0,2022/7/22 16:56,2022/7/24 12:07,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17816010383,103,0,0,2022/7/19 17:01,2022/7/23 15:45,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17815364432,0,0,0,2022/7/19 14:44,2022/7/23 12:56,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17815210985,201,0,1,2022/7/16 13:31,2022/7/23 12:17,7,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,安装师傅很专业很到位！服务很棒?
100008847233 ,17814460310,201,0,0,2022/7/20 23:18,2022/7/23 9:36,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17812229587,0,0,1,2022/7/21 9:10,2022/7/22 16:44,1,3,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调还未使用，安装师傅做事死板，不考虑用户的便利性，感觉不满意！
100008847233 ,17811562455,103,0,0,2022/7/19 13:49,2022/7/22 14:06,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17810574984,0,0,0,2022/7/20 19:06,2022/7/22 10:03,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17808792468,0,0,0,2022/7/16 23:26,2022/7/21 20:17,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17806538823,201,0,0,2022/7/19 11:02,2022/7/21 11:26,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17805615843,203,0,1,2022/7/16 20:35,2022/7/21 6:51,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,服务态度好
100008847233 ,17802672071,201,0,0,2022/7/19 14:30,2022/7/20 13:06,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17791065488,0,0,0,2022/7/16 17:50,2022/7/17 17:19,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17790809483,201,0,0,2022/7/15 0:01,2022/7/17 16:19,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17790480464,201,0,0,2022/7/15 17:36,2022/7/17 15:07,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,安装师傅服务态度满意，技术非常好，上门很准时。
100008847233 ,17789383248,201,0,0,2022/7/16 17:03,2022/7/17 10:54,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17789323284,0,0,0,2022/7/15 9:38,2022/7/17 10:43,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17788194160,203,0,0,2022/7/12 20:18,2022/7/16 22:40,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17788176002,201,0,0,2022/6/17 22:00,2022/7/16 22:33,29,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调是活动时买的，颜值高，能效一级，价格也合适，物美价廉一次买了三台。关键安装师傅工作很认真，安装时专业性也不错，耐心的介绍怎么使用有态度很礼貌，是比较负责任的靠谱师傅，我家一次买了三个空调都是他安装的，好评！
100008847233 ,17787434238,0,0,1,2022/7/13 15:34,2022/7/16 19:13,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17782343232,103,0,1,2022/7/3 15:59,2022/7/15 17:24,12,1,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,"售后安装极差，海信在线预约好的时间，师傅接单了，不在约定好时间安装。要不是今天打电话核实下，还不知道等到什么时候。
送货安装：太差劲了"
100008847233 ,17781687537,0,0,0,2022/7/14 15:29,2022/7/15 15:45,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17780152976,0,0,0,2022/7/12 20:54,2022/7/15 10:18,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17780084625,0,0,3,2022/7/9 7:26,2022/7/15 10:01,6,1,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,服务态度不好
100008847233 ,17778509348,201,0,2,2022/6/7 16:34,2022/7/14 20:20,37,1,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17773287364,0,0,0,2022/7/9 20:48,2022/7/13 14:02,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17773203851,0,0,0,2022/7/11 16:38,2022/7/13 13:42,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17760759417,0,0,0,2022/7/9 17:05,2022/7/10 12:25,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17757539400,201,0,2,2022/6/28 8:15,2022/7/9 15:17,11,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调可以，京东客服太lj，补贴申请错了，导致安装空调耽误了好几天，然后打的京东投诉电话才退补贴的钱
100008847233 ,17756851477,0,0,0,2022/7/7 9:05,2022/7/9 12:27,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,颜值很好 超级喜欢 是我要的爱了很静音 柔柔的风
100008847233 ,17753019886,201,0,1,2022/7/5 16:12,2022/7/8 12:41,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,对安装服务非常满意，安装师傅很细心，没有任何问题对安装服务非常满意，客服态度很好，有问必答对安装服务非常满意，质量很好，价格实惠，值得购买。对安装服务非常满意，安装师傅非常专业，非常专业，非常满意！
100008847233 ,17744696598,0,0,0,2022/7/3 13:13,2022/7/6 12:04,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17743765048,0,0,1,2022/7/3 21:23,2022/7/6 8:16,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,海信空调效果好，京东物流送货及时 安装极速 安装师傅专业利落 服务态度好
100008847233 ,17739727434,201,0,0,2022/6/30 20:13,2022/7/5 9:58,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17736839247,203,0,0,2022/7/2 16:43,2022/7/4 16:16,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17735100205,201,0,1,2022/7/2 11:09,2022/7/4 10:02,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,"外形外观：挺好
冷暖效果：效果好
静音效果：挺好的
节能省电：正常
产品特色：海信好"
100008847233 ,17734763745,201,0,0,2022/7/2 16:55,2022/7/4 8:34,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17734043082,201,3,4,2022/5/31 20:36,2022/7/3 22:34,33,1,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,用了不到一个月，外机不转了，然后重启就不启动了，垃圾玩意。趁早，这个故障率
100008847233 ,17732195616,201,0,0,2022/6/18 20:00,2022/7/3 15:50,15,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,送货挺快的，空调颜值高，制冷效果还可以。
100008847233 ,17727310494,201,0,0,2022/6/27 23:06,2022/7/2 14:11,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17724123899,103,0,0,2022/6/29 13:07,2022/7/1 18:01,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17722586160,0,0,0,2022/6/5 18:24,2022/7/1 11:50,26,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17713649214,0,0,0,2022/6/26 14:01,2022/6/29 12:48,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调已经安装好，正常使用，制冷效果不错，师傅安装态度很好。
100008847233 ,17705555311,201,0,1,2022/6/17 20:01,2022/6/27 17:39,10,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,已经安装好了，感觉很快房间就凉快了，看起来还是蛮漂亮的，和家里整体装修风格还是很和谐的，618买的蛮划算的，推荐推荐推荐
100008847233 ,17695790835,201,1,0,2022/6/15 20:51,2022/6/25 17:03,10,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17695131251,201,0,0,2022/6/17 22:16,2022/6/25 14:50,8,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17694406968,201,0,0,2022/6/18 10:24,2022/6/25 12:01,7,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,3匹的效果就是不一样，*入手的，安装师傅也很给力
100008847233 ,17693880368,201,0,0,2022/6/17 20:00,2022/6/25 10:21,8,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,安装很快，安装也很方便，没有异味，很好的一次购物。
100008847233 ,17693385055,203,0,0,2022/6/15 20:00,2022/6/25 8:09,10,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,颜值很高，降温很快，几分钟就凉快了，很好的产品。
100008847233 ,17691924982,0,0,0,2022/6/21 13:45,2022/6/24 20:41,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17689174667,201,0,1,2022/6/15 20:46,2022/6/24 11:20,9,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,性价不错，三匹制冷效果足够用，耗电情况如何理论数据一致那就很完美了！外观也还不错看起来非常高大上
100008847233 ,17686184911,201,0,0,2022/6/18 16:49,2022/6/23 18:50,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,很好，快递服务五星。快递速度五星
100008847233 ,17681486857,201,0,0,2022/6/18 19:32,2022/6/22 20:16,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17680594415,0,0,0,2022/6/17 20:00,2022/6/22 17:40,5,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,很好用很喜欢很喜欢
100008847233 ,17677747720,201,0,0,2022/5/31 20:27,2022/6/22 9:32,22,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,"外形外观：非常满意  不占地方  圆弧形很好看
冷暖效果：制冷很快  家里三十个平方  挺冷的
静音效果：分贝小  基本没声音
节能省电：一级能效就不说了  
第一次买海信家电，售后服务都很棒，产品也有保障，总算是配起海信全家电了，挺不错的"
100008847233 ,17677654324,201,0,0,2022/6/15 20:13,2022/6/22 9:12,7,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17675391164,201,0,0,2022/6/18 18:54,2022/6/21 19:28,3,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,准时安装，及时上门，服务态度好。
100008847233 ,17660427186,0,0,1,2022/6/17 20:43,2022/6/19 14:03,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,空调质量很好，按装非常及时，很满意。
100008847233 ,17659922308,201,0,0,2022/6/17 20:03,2022/6/19 12:45,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17659789498,201,0,0,2022/6/17 20:01,2022/6/19 12:24,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17659745832,0,0,1,2022/5/31 20:01,2022/6/19 12:16,19,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,安装师傅干活很细心，非常满意。
100008847233 ,17658571870,201,0,0,2022/6/15 20:42,2022/6/19 9:22,4,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17658304693,201,0,0,2022/6/17 20:09,2022/6/19 8:15,2,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17655154149,0,0,0,2022/6/17 20:09,2022/6/18 17:51,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
100008847233 ,17652775377,201,0,0,2022/6/17 20:03,2022/6/18 11:28,1,5,海信(Hisense) 舒适家 3匹 新一级能效 智能自清洁三匹立式柜机客厅空调 京东小家智能生态 KFR-72LW/A390-X1,此用户未填写评价内容
